datetime,ax,ay,az
2026/4/18 19:52:46.1806,0.635700,0.058500,0.834600
2026/4/18 19:52:46.1906,0.635700,0.066300,0.838500
2026/4/18 19:52:46.2006,0.635700,0.058500,0.830700
2026/4/18 19:52:46.2106,0.631800,0.054600,0.834600
2026/4/18 19:52:46.2206,0.639600,0.058500,0.834600
2026/4/18 19:52:46.2306,0.635700,0.058500,0.838500
2026/4/18 19:52:46.2406,0.635700,0.054600,0.834600
2026/4/18 19:52:46.2506,0.635700,0.058500,0.834600
2026/4/18 19:52:46.2606,0.631800,0.058500,0.834600
2026/4/18 19:52:46.2706,0.631800,0.058500,0.834600
2026/4/18 19:52:46.2806,0.639600,0.058500,0.830700
2026/4/18 19:52:46.2906,0.631800,0.062400,0.830700
2026/4/18 19:52:46.3006,0.639600,0.058500,0.830700
2026/4/18 19:52:46.3106,0.631800,0.054600,0.834600
2026/4/18 19:52:46.3206,0.635700,0.058500,0.834600
2026/4/18 19:52:46.3306,0.635700,0.058500,0.834600
2026/4/18 19:52:46.3406,0.639600,0.058500,0.838500
2026/4/18 19:52:46.4626,0.631800,0.058500,0.834600
2026/4/18 19:52:46.4726,0.639600,0.058500,0.830700
2026/4/18 19:52:46.4826,0.635700,0.054600,0.838500
2026/4/18 19:52:46.4926,0.639600,0.058500,0.834600
2026/4/18 19:52:46.5026,0.639600,0.058500,0.834600
2026/4/18 19:52:46.5126,0.635700,0.062400,0.834600
2026/4/18 19:52:46.5226,0.635700,0.054600,0.838500
2026/4/18 19:52:46.5326,0.635700,0.062400,0.830700
2026/4/18 19:52:46.5426,0.631800,0.054600,0.834600
2026/4/18 19:52:46.5526,0.635700,0.062400,0.834600
2026/4/18 19:52:46.5626,0.635700,0.054600,0.838500
2026/4/18 19:52:46.5726,0.639600,0.058500,0.834600
2026/4/18 19:52:46.5826,0.639600,0.058500,0.838500
2026/4/18 19:52:46.5926,0.635700,0.054600,0.830700
2026/4/18 19:52:46.6026,0.631800,0.058500,0.838500
2026/4/18 19:52:46.6126,0.635700,0.058500,0.838500
2026/4/18 19:52:46.6226,0.639600,0.058500,0.842400
2026/4/18 19:52:46.6326,0.631800,0.058500,0.834600
2026/4/18 19:52:46.6426,0.635700,0.054600,0.838500
2026/4/18 19:52:46.6526,0.639600,0.058500,0.838500
2026/4/18 19:52:46.7746,0.635700,0.058500,0.830700
2026/4/18 19:52:46.7846,0.631800,0.050700,0.834600
2026/4/18 19:52:46.7946,0.631800,0.062400,0.834600
2026/4/18 19:52:46.8046,0.631800,0.058500,0.838500
2026/4/18 19:52:46.8146,0.631800,0.062400,0.834600
2026/4/18 19:52:46.8246,0.635700,0.058500,0.838500
2026/4/18 19:52:46.8346,0.635700,0.058500,0.834600
2026/4/18 19:52:46.8446,0.631800,0.058500,0.838500
2026/4/18 19:52:46.8546,0.635700,0.062400,0.830700
2026/4/18 19:52:46.8646,0.631800,0.058500,0.834600
2026/4/18 19:52:46.8746,0.635700,0.062400,0.826800
2026/4/18 19:52:46.8846,0.635700,0.054600,0.838500
2026/4/18 19:52:46.8946,0.631800,0.058500,0.834600
2026/4/18 19:52:46.9046,0.635700,0.058500,0.830700
2026/4/18 19:52:46.9146,0.631800,0.054600,0.838500
2026/4/18 19:52:46.9246,0.631800,0.062400,0.830700
2026/4/18 19:52:46.9346,0.635700,0.058500,0.834600
2026/4/18 19:52:46.9446,0.635700,0.062400,0.834600
2026/4/18 19:52:46.9546,0.635700,0.058500,0.830700
2026/4/18 19:52:46.9646,0.635700,0.058500,0.830700
2026/4/18 19:52:47.0866,0.635700,0.058500,0.834600
2026/4/18 19:52:47.0966,0.639600,0.062400,0.838500
2026/4/18 19:52:47.1066,0.631800,0.058500,0.830700
2026/4/18 19:52:47.1166,0.635700,0.058500,0.826800
2026/4/18 19:52:47.1266,0.635700,0.062400,0.838500
2026/4/18 19:52:47.1366,0.635700,0.058500,0.838500
2026/4/18 19:52:47.1466,0.635700,0.058500,0.830700
2026/4/18 19:52:47.1566,0.643500,0.058500,0.830700
2026/4/18 19:52:47.1666,0.631800,0.062400,0.830700
2026/4/18 19:52:47.1766,0.635700,0.062400,0.842400
2026/4/18 19:52:47.1866,0.639600,0.058500,0.834600
2026/4/18 19:52:47.1966,0.639600,0.050700,0.830700
2026/4/18 19:52:47.2066,0.639600,0.062400,0.838500
2026/4/18 19:52:47.2166,0.635700,0.062400,0.830700
2026/4/18 19:52:47.2266,0.635700,0.062400,0.834600
2026/4/18 19:52:47.2366,0.631800,0.062400,0.838500
2026/4/18 19:52:47.2466,0.639600,0.062400,0.834600
2026/4/18 19:52:47.2566,0.635700,0.054600,0.830700
2026/4/18 19:52:47.2666,0.639600,0.058500,0.830700
2026/4/18 19:52:47.2766,0.639600,0.058500,0.830700
2026/4/18 19:52:47.3986,0.635700,0.062400,0.834600
2026/4/18 19:52:47.4086,0.631800,0.058500,0.842400
2026/4/18 19:52:47.4186,0.635700,0.062400,0.830700
2026/4/18 19:52:47.4286,0.635700,0.062400,0.834600
2026/4/18 19:52:47.4386,0.635700,0.062400,0.838500
2026/4/18 19:52:47.4486,0.631800,0.058500,0.834600
2026/4/18 19:52:47.4586,0.635700,0.058500,0.834600
2026/4/18 19:52:47.4686,0.639600,0.058500,0.826800
2026/4/18 19:52:47.4786,0.631800,0.062400,0.838500
2026/4/18 19:52:47.4886,0.643500,0.054600,0.834600
2026/4/18 19:52:47.4986,0.635700,0.058500,0.834600
2026/4/18 19:52:47.5086,0.639600,0.058500,0.834600
2026/4/18 19:52:47.5186,0.639600,0.062400,0.842400
2026/4/18 19:52:47.5286,0.635700,0.062400,0.834600
2026/4/18 19:52:47.5386,0.631800,0.058500,0.830700
2026/4/18 19:52:47.5486,0.635700,0.062400,0.834600
2026/4/18 19:52:47.5586,0.631800,0.062400,0.842400
2026/4/18 19:52:47.5686,0.631800,0.058500,0.834600
2026/4/18 19:52:47.5786,0.635700,0.058500,0.834600
2026/4/18 19:52:47.5886,0.631800,0.058500,0.834600
2026/4/18 19:52:47.7106,0.635700,0.054600,0.834600
2026/4/18 19:52:47.7206,0.635700,0.058500,0.834600
2026/4/18 19:52:47.7306,0.635700,0.058500,0.834600
2026/4/18 19:52:47.7406,0.635700,0.054600,0.834600
2026/4/18 19:52:47.7506,0.635700,0.066300,0.834600
2026/4/18 19:52:47.7606,0.639600,0.054600,0.838500
2026/4/18 19:52:47.7706,0.635700,0.058500,0.830700
2026/4/18 19:52:47.7806,0.639600,0.058500,0.838500
2026/4/18 19:52:47.7906,0.631800,0.058500,0.834600
2026/4/18 19:52:47.8006,0.635700,0.058500,0.838500
2026/4/18 19:52:47.8106,0.631800,0.054600,0.834600
2026/4/18 19:52:47.8206,0.635700,0.054600,0.838500
2026/4/18 19:52:47.8306,0.639600,0.058500,0.838500
2026/4/18 19:52:47.8406,0.631800,0.062400,0.834600
2026/4/18 19:52:47.8506,0.635700,0.062400,0.834600
2026/4/18 19:52:47.8606,0.635700,0.062400,0.834600
2026/4/18 19:52:47.8706,0.631800,0.062400,0.830700
2026/4/18 19:52:47.8806,0.631800,0.062400,0.834600
2026/4/18 19:52:47.8906,0.635700,0.054600,0.830700
2026/4/18 19:52:47.9006,0.635700,0.054600,0.834600
2026/4/18 19:52:48.0226,0.639600,0.058500,0.834600
2026/4/18 19:52:48.0326,0.635700,0.058500,0.834600
2026/4/18 19:52:48.0426,0.631800,0.058500,0.830700
2026/4/18 19:52:48.0526,0.635700,0.062400,0.830700
2026/4/18 19:52:48.0626,0.631800,0.062400,0.834600
2026/4/18 19:52:48.0726,0.635700,0.058500,0.838500
2026/4/18 19:52:48.0826,0.635700,0.058500,0.838500
2026/4/18 19:52:48.0926,0.639600,0.058500,0.834600
2026/4/18 19:52:48.1026,0.635700,0.058500,0.830700
2026/4/18 19:52:48.1126,0.635700,0.058500,0.830700
2026/4/18 19:52:48.1226,0.631800,0.058500,0.830700
2026/4/18 19:52:48.1326,0.639600,0.058500,0.834600
2026/4/18 19:52:48.1426,0.639600,0.062400,0.834600
2026/4/18 19:52:48.1526,0.635700,0.054600,0.826800
2026/4/18 19:52:48.1626,0.639600,0.058500,0.830700
2026/4/18 19:52:48.1726,0.635700,0.058500,0.834600
2026/4/18 19:52:48.1826,0.631800,0.058500,0.834600
2026/4/18 19:52:48.1926,0.635700,0.054600,0.838500
2026/4/18 19:52:48.2026,0.631800,0.054600,0.834600
2026/4/18 19:52:48.2126,0.639600,0.054600,0.838500
2026/4/18 19:52:48.3346,0.635700,0.054600,0.830700
2026/4/18 19:52:48.3446,0.635700,0.054600,0.834600
2026/4/18 19:52:48.3546,0.635700,0.054600,0.834600
2026/4/18 19:52:48.3646,0.631800,0.058500,0.834600
2026/4/18 19:52:48.3746,0.635700,0.058500,0.830700
2026/4/18 19:52:48.3846,0.635700,0.062400,0.834600
2026/4/18 19:52:48.3946,0.639600,0.054600,0.826800
2026/4/18 19:52:48.4046,0.635700,0.058500,0.834600
2026/4/18 19:52:48.4146,0.639600,0.058500,0.834600
2026/4/18 19:52:48.4246,0.635700,0.058500,0.834600
2026/4/18 19:52:48.4346,0.631800,0.058500,0.830700
2026/4/18 19:52:48.4446,0.639600,0.058500,0.834600
2026/4/18 19:52:48.4546,0.631800,0.058500,0.842400
2026/4/18 19:52:48.4646,0.639600,0.054600,0.834600
2026/4/18 19:52:48.4746,0.635700,0.062400,0.834600
2026/4/18 19:52:48.4846,0.631800,0.058500,0.834600
2026/4/18 19:52:48.4946,0.631800,0.058500,0.834600
2026/4/18 19:52:48.5046,0.631800,0.058500,0.830700
2026/4/18 19:52:48.5146,0.635700,0.054600,0.834600
2026/4/18 19:52:48.5246,0.639600,0.058500,0.830700
2026/4/18 19:52:48.6466,0.639600,0.050700,0.834600
2026/4/18 19:52:48.6566,0.635700,0.074100,0.842400
2026/4/18 19:52:48.6666,0.635700,0.058500,0.834600
2026/4/18 19:52:48.6766,0.635700,0.062400,0.834600
2026/4/18 19:52:48.6866,0.643500,0.062400,0.838500
2026/4/18 19:52:48.6966,0.635700,0.058500,0.830700
2026/4/18 19:52:48.7066,0.631800,0.058500,0.838500
2026/4/18 19:52:48.7166,0.639600,0.062400,0.834600
2026/4/18 19:52:48.7266,0.639600,0.058500,0.830700
2026/4/18 19:52:48.7366,0.631800,0.062400,0.842400
2026/4/18 19:52:48.7466,0.639600,0.058500,0.838500
2026/4/18 19:52:48.7566,0.635700,0.058500,0.834600
2026/4/18 19:52:48.7666,0.635700,0.054600,0.834600
2026/4/18 19:52:48.7766,0.635700,0.062400,0.830700
2026/4/18 19:52:48.7866,0.635700,0.054600,0.834600
2026/4/18 19:52:48.7966,0.635700,0.062400,0.834600
2026/4/18 19:52:48.8066,0.639600,0.058500,0.830700
2026/4/18 19:52:48.8166,0.635700,0.058500,0.834600
2026/4/18 19:52:48.8266,0.635700,0.058500,0.834600
2026/4/18 19:52:48.8366,0.639600,0.058500,0.838500
2026/4/18 19:52:48.9586,0.635700,0.054600,0.838500
2026/4/18 19:52:48.9686,0.635700,0.058500,0.838500
2026/4/18 19:52:48.9786,0.631800,0.058500,0.842400
2026/4/18 19:52:48.9886,0.631800,0.058500,0.834600
2026/4/18 19:52:48.9986,0.635700,0.062400,0.830700
2026/4/18 19:52:49.0086,0.635700,0.058500,0.834600
2026/4/18 19:52:49.0186,0.635700,0.062400,0.838500
2026/4/18 19:52:49.0286,0.635700,0.058500,0.838500
2026/4/18 19:52:49.0386,0.639600,0.054600,0.838500
2026/4/18 19:52:49.0486,0.639600,0.058500,0.834600
2026/4/18 19:52:49.0586,0.635700,0.054600,0.830700
2026/4/18 19:52:49.0686,0.631800,0.058500,0.826800
2026/4/18 19:52:49.0786,0.635700,0.066300,0.834600
2026/4/18 19:52:49.0886,0.635700,0.058500,0.834600
2026/4/18 19:52:49.0986,0.631800,0.062400,0.838500
2026/4/18 19:52:49.1086,0.639600,0.054600,0.838500
2026/4/18 19:52:49.1186,0.635700,0.054600,0.838500
2026/4/18 19:52:49.1286,0.635700,0.066300,0.846300
2026/4/18 19:52:49.1386,0.635700,0.058500,0.830700
2026/4/18 19:52:49.1486,0.635700,0.058500,0.830700
2026/4/18 19:52:49.2706,0.635700,0.058500,0.834600
2026/4/18 19:52:49.2806,0.639600,0.058500,0.830700
2026/4/18 19:52:49.2906,0.635700,0.062400,0.830700
2026/4/18 19:52:49.3006,0.635700,0.058500,0.830700
2026/4/18 19:52:49.3106,0.639600,0.058500,0.838500
2026/4/18 19:52:49.3206,0.631800,0.058500,0.830700
2026/4/18 19:52:49.3306,0.631800,0.062400,0.830700
2026/4/18 19:52:49.3406,0.635700,0.058500,0.838500
2026/4/18 19:52:49.3506,0.635700,0.058500,0.834600
2026/4/18 19:52:49.3606,0.635700,0.058500,0.838500
2026/4/18 19:52:49.3706,0.635700,0.058500,0.838500
2026/4/18 19:52:49.3806,0.635700,0.058500,0.838500
2026/4/18 19:52:49.3906,0.635700,0.058500,0.838500
2026/4/18 19:52:49.4006,0.639600,0.054600,0.834600
2026/4/18 19:52:49.4106,0.635700,0.058500,0.834600
2026/4/18 19:52:49.4206,0.635700,0.054600,0.830700
2026/4/18 19:52:49.4306,0.635700,0.054600,0.826800
2026/4/18 19:52:49.4406,0.635700,0.058500,0.834600
2026/4/18 19:52:49.4506,0.631800,0.062400,0.830700
2026/4/18 19:52:49.4606,0.635700,0.058500,0.834600
2026/4/18 19:52:49.5826,0.635700,0.058500,0.830700
2026/4/18 19:52:49.5926,0.635700,0.058500,0.834600
2026/4/18 19:52:49.6026,0.635700,0.054600,0.838500
2026/4/18 19:52:49.6126,0.631800,0.062400,0.834600
2026/4/18 19:52:49.6226,0.639600,0.058500,0.834600
2026/4/18 19:52:49.6326,0.631800,0.058500,0.834600
2026/4/18 19:52:49.6426,0.635700,0.058500,0.834600
2026/4/18 19:52:49.6526,0.631800,0.058500,0.830700
2026/4/18 19:52:49.6626,0.631800,0.054600,0.834600
2026/4/18 19:52:49.6726,0.635700,0.062400,0.834600
2026/4/18 19:52:49.6826,0.635700,0.058500,0.834600
2026/4/18 19:52:49.6926,0.627900,0.058500,0.834600
2026/4/18 19:52:49.7026,0.635700,0.062400,0.830700
2026/4/18 19:52:49.7126,0.631800,0.062400,0.834600
2026/4/18 19:52:49.7226,0.631800,0.058500,0.834600
2026/4/18 19:52:49.7326,0.635700,0.058500,0.834600
2026/4/18 19:52:49.7426,0.635700,0.062400,0.834600
2026/4/18 19:52:49.7526,0.635700,0.062400,0.834600
2026/4/18 19:52:49.7626,0.635700,0.058500,0.834600
2026/4/18 19:52:49.7726,0.635700,0.058500,0.838500
2026/4/18 19:52:49.8946,0.631800,0.058500,0.834600
2026/4/18 19:52:49.9046,0.631800,0.058500,0.838500
2026/4/18 19:52:49.9146,0.635700,0.058500,0.838500
2026/4/18 19:52:49.9246,0.631800,0.062400,0.838500
2026/4/18 19:52:49.9346,0.635700,0.058500,0.830700
2026/4/18 19:52:49.9446,0.639600,0.058500,0.834600
2026/4/18 19:52:49.9546,0.631800,0.058500,0.834600
2026/4/18 19:52:49.9646,0.635700,0.058500,0.834600
2026/4/18 19:52:49.9746,0.631800,0.058500,0.834600
2026/4/18 19:52:49.9846,0.639600,0.062400,0.834600
2026/4/18 19:52:49.9946,0.635700,0.054600,0.838500
2026/4/18 19:52:50.0046,0.635700,0.058500,0.830700
2026/4/18 19:52:50.0146,0.639600,0.058500,0.838500
2026/4/18 19:52:50.0246,0.639600,0.058500,0.834600
2026/4/18 19:52:50.0346,0.635700,0.058500,0.838500
2026/4/18 19:52:50.0446,0.631800,0.058500,0.834600
2026/4/18 19:52:50.0546,0.631800,0.062400,0.838500
2026/4/18 19:52:50.0646,0.635700,0.058500,0.830700
2026/4/18 19:52:50.0746,0.635700,0.058500,0.834600
2026/4/18 19:52:50.0846,0.635700,0.062400,0.834600
2026/4/18 19:52:50.2066,0.635700,0.054600,0.834600
2026/4/18 19:52:50.2166,0.635700,0.058500,0.834600
2026/4/18 19:52:50.2266,0.639600,0.058500,0.834600
2026/4/18 19:52:50.2366,0.639600,0.058500,0.834600
2026/4/18 19:52:50.2466,0.639600,0.058500,0.830700
2026/4/18 19:52:50.2566,0.639600,0.062400,0.826800
2026/4/18 19:52:50.2666,0.635700,0.066300,0.834600
2026/4/18 19:52:50.2766,0.631800,0.058500,0.838500
2026/4/18 19:52:50.2866,0.631800,0.058500,0.834600
2026/4/18 19:52:50.2966,0.631800,0.062400,0.834600
2026/4/18 19:52:50.3066,0.639600,0.058500,0.830700
2026/4/18 19:52:50.3166,0.635700,0.058500,0.834600
2026/4/18 19:52:50.3266,0.639600,0.058500,0.834600
2026/4/18 19:52:50.3366,0.631800,0.058500,0.838500
2026/4/18 19:52:50.3466,0.639600,0.058500,0.834600
2026/4/18 19:52:50.3566,0.631800,0.062400,0.834600
2026/4/18 19:52:50.3666,0.631800,0.058500,0.838500
2026/4/18 19:52:50.3766,0.635700,0.058500,0.830700
2026/4/18 19:52:50.3866,0.631800,0.062400,0.834600
2026/4/18 19:52:50.3966,0.635700,0.062400,0.826800
2026/4/18 19:52:50.5186,0.635700,0.054600,0.834600
2026/4/18 19:52:50.5286,0.631800,0.058500,0.834600
2026/4/18 19:52:50.5386,0.639600,0.058500,0.834600
2026/4/18 19:52:50.5486,0.635700,0.058500,0.834600
2026/4/18 19:52:50.5586,0.639600,0.058500,0.834600
2026/4/18 19:52:50.5686,0.631800,0.058500,0.830700
2026/4/18 19:52:50.5786,0.639600,0.058500,0.834600
2026/4/18 19:52:50.5886,0.635700,0.058500,0.838500
2026/4/18 19:52:50.5986,0.631800,0.054600,0.838500
2026/4/18 19:52:50.6086,0.635700,0.058500,0.834600
2026/4/18 19:52:50.6186,0.631800,0.058500,0.834600
2026/4/18 19:52:50.6286,0.639600,0.066300,0.846300
2026/4/18 19:52:50.6386,0.639600,0.054600,0.834600
2026/4/18 19:52:50.6486,0.635700,0.054600,0.834600
2026/4/18 19:52:50.6586,0.643500,0.062400,0.834600
2026/4/18 19:52:50.6686,0.635700,0.058500,0.838500
2026/4/18 19:52:50.6786,0.635700,0.054600,0.838500
2026/4/18 19:52:50.6886,0.635700,0.058500,0.834600
2026/4/18 19:52:50.6986,0.631800,0.054600,0.838500
2026/4/18 19:52:50.7086,0.631800,0.062400,0.834600
2026/4/18 19:52:50.8306,0.635700,0.054600,0.830700
2026/4/18 19:52:50.8406,0.639600,0.062400,0.838500
2026/4/18 19:52:50.8506,0.631800,0.058500,0.838500
2026/4/18 19:52:50.8606,0.635700,0.066300,0.838500
2026/4/18 19:52:50.8706,0.631800,0.058500,0.834600
2026/4/18 19:52:50.8806,0.635700,0.058500,0.830700
2026/4/18 19:52:50.8906,0.635700,0.058500,0.830700
2026/4/18 19:52:50.9006,0.631800,0.058500,0.830700
2026/4/18 19:52:50.9106,0.639600,0.058500,0.834600
2026/4/18 19:52:50.9206,0.631800,0.054600,0.834600
2026/4/18 19:52:50.9306,0.631800,0.050700,0.830700
2026/4/18 19:52:50.9406,0.635700,0.062400,0.838500
2026/4/18 19:52:50.9506,0.635700,0.058500,0.834600
2026/4/18 19:52:50.9606,0.639600,0.058500,0.834600
2026/4/18 19:52:50.9706,0.639600,0.062400,0.834600
2026/4/18 19:52:50.9806,0.635700,0.062400,0.834600
2026/4/18 19:52:50.9906,0.631800,0.066300,0.834600
2026/4/18 19:52:51.0006,0.639600,0.058500,0.830700
2026/4/18 19:52:51.0106,0.643500,0.054600,0.830700
2026/4/18 19:52:51.0206,0.639600,0.062400,0.842400
2026/4/18 19:52:51.1426,0.631800,0.058500,0.834600
2026/4/18 19:52:51.1526,0.635700,0.058500,0.830700
2026/4/18 19:52:51.1626,0.631800,0.054600,0.830700
2026/4/18 19:52:51.1726,0.635700,0.062400,0.834600
2026/4/18 19:52:51.1826,0.635700,0.058500,0.838500
2026/4/18 19:52:51.1926,0.631800,0.058500,0.830700
2026/4/18 19:52:51.2026,0.635700,0.058500,0.834600
2026/4/18 19:52:51.2126,0.635700,0.058500,0.830700
2026/4/18 19:52:51.2226,0.635700,0.058500,0.834600
2026/4/18 19:52:51.2326,0.631800,0.062400,0.834600
2026/4/18 19:52:51.2426,0.635700,0.054600,0.830700
2026/4/18 19:52:51.2526,0.639600,0.058500,0.838500
2026/4/18 19:52:51.2626,0.639600,0.054600,0.834600
2026/4/18 19:52:51.2726,0.639600,0.058500,0.834600
2026/4/18 19:52:51.2826,0.643500,0.054600,0.830700
2026/4/18 19:52:51.2926,0.635700,0.058500,0.830700
2026/4/18 19:52:51.3026,0.627900,0.058500,0.834600
2026/4/18 19:52:51.3126,0.631800,0.058500,0.838500
2026/4/18 19:52:51.3226,0.631800,0.058500,0.830700
2026/4/18 19:52:51.3326,0.631800,0.062400,0.838500
2026/4/18 19:52:51.4546,0.635700,0.058500,0.830700
2026/4/18 19:52:51.4646,0.631800,0.062400,0.834600
2026/4/18 19:52:51.4746,0.635700,0.054600,0.834600
2026/4/18 19:52:51.4846,0.631800,0.058500,0.838500
2026/4/18 19:52:51.4946,0.635700,0.058500,0.834600
2026/4/18 19:52:51.5046,0.631800,0.058500,0.834600
2026/4/18 19:52:51.5146,0.639600,0.058500,0.834600
2026/4/18 19:52:51.5246,0.631800,0.058500,0.834600
2026/4/18 19:52:51.5346,0.639600,0.058500,0.834600
2026/4/18 19:52:51.5446,0.635700,0.054600,0.834600
2026/4/18 19:52:51.5546,0.639600,0.058500,0.834600
2026/4/18 19:52:51.5646,0.635700,0.054600,0.826800
2026/4/18 19:52:51.5746,0.639600,0.058500,0.826800
2026/4/18 19:52:51.5846,0.631800,0.058500,0.838500
2026/4/18 19:52:51.5946,0.635700,0.062400,0.834600
2026/4/18 19:52:51.6046,0.635700,0.058500,0.834600
2026/4/18 19:52:51.6146,0.631800,0.062400,0.830700
2026/4/18 19:52:51.6246,0.635700,0.058500,0.834600
2026/4/18 19:52:51.6346,0.631800,0.058500,0.830700
2026/4/18 19:52:51.6446,0.635700,0.062400,0.834600
2026/4/18 19:52:51.7666,0.631800,0.058500,0.830700
2026/4/18 19:52:51.7766,0.635700,0.058500,0.830700
2026/4/18 19:52:51.7866,0.635700,0.058500,0.830700
2026/4/18 19:52:51.7966,0.643500,0.062400,0.830700
2026/4/18 19:52:51.8066,0.631800,0.058500,0.834600
2026/4/18 19:52:51.8166,0.639600,0.058500,0.834600
2026/4/18 19:52:51.8266,0.631800,0.058500,0.834600
2026/4/18 19:52:51.8366,0.635700,0.062400,0.834600
2026/4/18 19:52:51.8466,0.631800,0.058500,0.834600
2026/4/18 19:52:51.8566,0.631800,0.058500,0.834600
2026/4/18 19:52:51.8666,0.635700,0.058500,0.838500
2026/4/18 19:52:51.8766,0.635700,0.058500,0.830700
2026/4/18 19:52:51.8866,0.635700,0.062400,0.834600
2026/4/18 19:52:51.8966,0.631800,0.058500,0.834600
2026/4/18 19:52:51.9066,0.635700,0.058500,0.834600
2026/4/18 19:52:51.9166,0.635700,0.062400,0.834600
2026/4/18 19:52:51.9266,0.635700,0.058500,0.834600
2026/4/18 19:52:51.9366,0.635700,0.054600,0.830700
2026/4/18 19:52:51.9466,0.635700,0.054600,0.830700
2026/4/18 19:52:51.9566,0.631800,0.058500,0.834600
2026/4/18 19:52:52.0786,0.631800,0.058500,0.834600
2026/4/18 19:52:52.0886,0.635700,0.058500,0.834600
2026/4/18 19:52:52.0986,0.635700,0.062400,0.830700
2026/4/18 19:52:52.1086,0.639600,0.058500,0.838500
2026/4/18 19:52:52.1186,0.635700,0.054600,0.830700
2026/4/18 19:52:52.1286,0.635700,0.058500,0.838500
2026/4/18 19:52:52.1386,0.639600,0.058500,0.830700
2026/4/18 19:52:52.1486,0.639600,0.058500,0.834600
2026/4/18 19:52:52.1586,0.635700,0.066300,0.838500
2026/4/18 19:52:52.1686,0.639600,0.054600,0.834600
2026/4/18 19:52:52.1786,0.631800,0.058500,0.834600
2026/4/18 19:52:52.1886,0.639600,0.066300,0.846300
2026/4/18 19:52:52.1986,0.635700,0.058500,0.838500
2026/4/18 19:52:52.2086,0.627900,0.062400,0.834600
2026/4/18 19:52:52.2186,0.635700,0.058500,0.834600
2026/4/18 19:52:52.2286,0.631800,0.058500,0.830700
2026/4/18 19:52:52.2386,0.635700,0.054600,0.834600
2026/4/18 19:52:52.2486,0.639600,0.054600,0.834600
2026/4/18 19:52:52.2586,0.639600,0.062400,0.834600
2026/4/18 19:52:52.2686,0.635700,0.062400,0.834600
2026/4/18 19:52:52.3906,0.635700,0.058500,0.830700
2026/4/18 19:52:52.4006,0.635700,0.058500,0.830700
2026/4/18 19:52:52.4106,0.631800,0.058500,0.834600
2026/4/18 19:52:52.4206,0.635700,0.066300,0.826800
2026/4/18 19:52:52.4306,0.631800,0.058500,0.830700
2026/4/18 19:52:52.4406,0.635700,0.058500,0.830700
2026/4/18 19:52:52.4506,0.639600,0.058500,0.830700
2026/4/18 19:52:52.4606,0.635700,0.062400,0.830700
2026/4/18 19:52:52.4706,0.635700,0.062400,0.838500
2026/4/18 19:52:52.4806,0.639600,0.058500,0.834600
2026/4/18 19:52:52.4906,0.631800,0.058500,0.830700
2026/4/18 19:52:52.5006,0.635700,0.062400,0.838500
2026/4/18 19:52:52.5106,0.631800,0.062400,0.834600
2026/4/18 19:52:52.5206,0.639600,0.058500,0.834600
2026/4/18 19:52:52.5306,0.639600,0.058500,0.830700
2026/4/18 19:52:52.5406,0.635700,0.058500,0.834600
2026/4/18 19:52:52.5506,0.635700,0.062400,0.842400
2026/4/18 19:52:52.5606,0.635700,0.058500,0.838500
2026/4/18 19:52:52.5706,0.639600,0.058500,0.830700
2026/4/18 19:52:52.5806,0.639600,0.066300,0.842400
2026/4/18 19:52:52.7026,0.635700,0.058500,0.834600
2026/4/18 19:52:52.7126,0.635700,0.058500,0.842400
2026/4/18 19:52:52.7226,0.643500,0.054600,0.830700
2026/4/18 19:52:52.7326,0.635700,0.058500,0.838500
2026/4/18 19:52:52.7426,0.635700,0.058500,0.834600
2026/4/18 19:52:52.7526,0.635700,0.054600,0.830700
2026/4/18 19:52:52.7626,0.639600,0.058500,0.834600
2026/4/18 19:52:52.7726,0.631800,0.054600,0.834600
2026/4/18 19:52:52.7826,0.635700,0.058500,0.834600
2026/4/18 19:52:52.7926,0.631800,0.058500,0.834600
2026/4/18 19:52:52.8026,0.635700,0.058500,0.834600
2026/4/18 19:52:52.8126,0.631800,0.058500,0.838500
2026/4/18 19:52:52.8226,0.635700,0.058500,0.834600
2026/4/18 19:52:52.8326,0.627900,0.062400,0.830700
2026/4/18 19:52:52.8426,0.635700,0.062400,0.834600
2026/4/18 19:52:52.8526,0.631800,0.062400,0.834600
2026/4/18 19:52:52.8626,0.639600,0.058500,0.838500
2026/4/18 19:52:52.8726,0.639600,0.058500,0.834600
2026/4/18 19:52:52.8826,0.639600,0.058500,0.834600
2026/4/18 19:52:52.8926,0.635700,0.058500,0.834600
2026/4/18 19:52:53.0146,0.635700,0.054600,0.834600
2026/4/18 19:52:53.0246,0.635700,0.058500,0.830700
2026/4/18 19:52:53.0346,0.639600,0.054600,0.830700
2026/4/18 19:52:53.0446,0.631800,0.058500,0.838500
2026/4/18 19:52:53.0546,0.639600,0.058500,0.834600
2026/4/18 19:52:53.0646,0.639600,0.058500,0.834600
2026/4/18 19:52:53.0746,0.639600,0.058500,0.834600
2026/4/18 19:52:53.0846,0.631800,0.058500,0.834600
2026/4/18 19:52:53.0946,0.635700,0.058500,0.830700
2026/4/18 19:52:53.1046,0.635700,0.058500,0.838500
2026/4/18 19:52:53.1146,0.635700,0.054600,0.826800
2026/4/18 19:52:53.1246,0.631800,0.058500,0.834600
2026/4/18 19:52:53.1346,0.635700,0.058500,0.834600
2026/4/18 19:52:53.1446,0.631800,0.058500,0.830700
